   204/299     16.8G    0.1462   0.06063   0.02088    0.2277       137       640    0.5569    0.4103     0.405    0.2234    0.1367   0.07651   0.01884
   205/299     16.8G    0.1455   0.06051   0.02084    0.2268       136       640    0.5566     0.411    0.4052    0.2234    0.1367    0.0765   0.01886
   206/299     16.8G    0.1455   0.06038   0.02075    0.2267       136       640    0.5501    0.4139    0.4049    0.2235    0.1367    0.0765   0.01887
   207/299     16.8G    0.1449   0.06036   0.02066    0.2259       137       640    0.5565    0.4132    0.4051    0.2237    0.1366   0.07648   0.01884
   208/299     16.8G    0.1455   0.06038   0.02068    0.2266       137       640    0.5887    0.3977    0.4064    0.2242    0.1365   0.07647   0.01882
   209/299     16.8G    0.1452   0.06032   0.02062    0.2261       137       640    0.5674    0.4068    0.4062    0.2241    0.1365   0.07644    0.0188
   210/299     16.8G    0.1447   0.06016   0.02048    0.2253       136       640    0.5661    0.4083    0.4065    0.2243    0.1363    0.0764   0.01878
   211/299     16.8G    0.1439   0.05997   0.02039    0.2242       136       640    0.5743    0.4069    0.4075    0.2249    0.1361   0.07638   0.01874
   212/299     16.8G    0.1438   0.05992   0.02027     0.224       137       640    0.5637    0.4108    0.4088    0.2261     0.136   0.07633   0.01871
   213/299     16.8G    0.1435   0.05996   0.02029    0.2238       136       640    0.5425    0.4221    0.4085    0.2263     0.136    0.0763    0.0187
   214/299     16.8G     0.143   0.05984    0.0202    0.2231       136       640    0.5723    0.4065    0.4083    0.2261     0.136   0.07627   0.01866
   215/299     16.8G    0.1428   0.05973   0.02014    0.2227       137       640    0.5638    0.4112    0.4094    0.2267    0.1359   0.07622   0.01865
   216/299     16.8G    0.1425   0.05963   0.02005    0.2222       137       640    0.5488    0.4195    0.4092    0.2268    0.1358   0.07616   0.01864
   217/299     16.8G    0.1429   0.05964   0.02009    0.2226       137       640     0.549     0.422    0.4099    0.2274    0.1357   0.07609   0.01862
   218/299     16.8G    0.1427   0.05966   0.02003    0.2224       137       640    0.5576    0.4182    0.4103    0.2279    0.1357   0.07603    0.0186
   219/299     16.8G    0.1423   0.05964   0.02001    0.2219       135       640     0.584    0.4056    0.4108    0.2279    0.1356   0.07601   0.01859
   220/299     16.8G    0.1423   0.05958   0.01999    0.2219       137       640    0.5572    0.4181    0.4107    0.2277    0.1354   0.07597   0.01858
   221/299     16.8G    0.1417   0.05943   0.01982    0.2209       136       640    0.5709    0.4111    0.4102    0.2273    0.1352   0.07594   0.01855
   222/299     16.8G    0.1416    0.0595   0.01991     0.221       137       640    0.5717    0.4101    0.4104    0.2273    0.1352   0.07593   0.01852
   223/299     16.8G    0.1406   0.05923   0.01955    0.2193       137       640    0.5551    0.4177    0.4101     0.228    0.1351   0.07592   0.01853
   224/299     16.8G     0.141       nan   0.01963       nan       136       640    0.5759    0.4078    0.4109    0.2279    0.1351   0.07593   0.01855
   225/299     16.8G    0.1406   0.05926   0.01963    0.2195       136       640    0.5637    0.4153    0.4121    0.2284    0.1351   0.07591   0.01856
   226/299     16.8G    0.1405   0.05908   0.01957    0.2192       136       640    0.5457    0.4238    0.4125    0.2289    0.1351   0.07589   0.01857
   227/299     16.8G      0.14   0.05903   0.01944    0.2185       137       640    0.5692     0.414    0.4127    0.2292    0.1351    0.0759   0.01855
   228/299     16.8G    0.1396   0.05889    0.0193    0.2178       136       640    0.5603    0.4188    0.4136    0.2298    0.1351   0.07585   0.01851
   229/299     16.8G    0.1396   0.05883   0.01932    0.2178       137       640    0.5529    0.4228    0.4131    0.2292     0.135   0.07583    0.0185
   230/299     16.8G    0.1397   0.05887   0.01937     0.218       137       640    0.5729    0.4115    0.4135    0.2291     0.135   0.07586   0.01851
   231/299     16.8G    0.1394    0.0588   0.01925    0.2175       136       640    0.5745    0.4101    0.4136    0.2289    0.1348   0.07591   0.01852
   232/299     16.8G    0.1389   0.05867   0.01914    0.2167       137       640    0.5606    0.4181    0.4136    0.2292    0.1346   0.07589    0.0185
   233/299     16.8G    0.1386   0.05863    0.0191    0.2163       136       640    0.5638     0.417    0.4127     0.229    0.1345   0.07586   0.01848
   234/299     16.8G    0.1389    0.0586   0.01908    0.2166       137       640    0.5753     0.412    0.4108    0.2283    0.1345   0.07582   0.01847
   235/299     16.8G    0.1388   0.05859   0.01898    0.2164       136       640    0.5761    0.4121    0.4113    0.2287    0.1344   0.07577   0.01842
   236/299     16.8G    0.1378   0.05833   0.01886     0.215       137       640    0.5864    0.4081    0.4124    0.2294    0.1342   0.07571   0.01838
   237/299     16.8G    0.1377   0.05824    0.0188    0.2147       136       640    0.5807    0.4119    0.4125    0.2291    0.1342   0.07565   0.01836
   238/299     16.8G    0.1372   0.05824   0.01878    0.2143       137       640    0.5852    0.4089    0.4128    0.2293    0.1342   0.07565   0.01834
   239/299     16.8G    0.1375   0.05834   0.01883    0.2147       137       640    0.5722    0.4175    0.4133    0.2301    0.1341   0.07564    0.0183
   240/299     16.8G    0.1371   0.05818    0.0187     0.214       137       640    0.5729    0.4173    0.4143    0.2306     0.134   0.07561    0.0183
   241/299     16.8G    0.1364   0.05807   0.01861    0.2131       136       640    0.5749    0.4172    0.4159    0.2316    0.1337   0.07557   0.01829
   242/299     16.8G    0.1369   0.05801   0.01856    0.2134       137       640    0.6043    0.4046    0.4166     0.232    0.1337   0.07554   0.01831
   243/299     16.8G     0.136   0.05784   0.01843    0.2123       137       640    0.5784    0.4161    0.4154    0.2317    0.1337   0.07552   0.01833
   244/299     16.8G    0.1354   0.05774   0.01835    0.2115       137       640    0.5732    0.4171    0.4144    0.2313    0.1338   0.07555   0.01835
   245/299     16.8G    0.1358   0.05778   0.01843     0.212       136       640    0.5813    0.4131    0.4156     0.232    0.1338   0.07555   0.01836
   246/299     16.8G     0.136   0.05775   0.01838    0.2121       137       640    0.5733    0.4191    0.4173    0.2326    0.1339   0.07549   0.01834
   247/299     16.8G    0.1356   0.05776   0.01833    0.2116       137       640     0.571    0.4207    0.4173    0.2325    0.1339   0.07544   0.01834
   248/299     16.8G    0.1351   0.05761   0.01828     0.211       137       640     0.594    0.4096    0.4189    0.2341    0.1338   0.07536   0.01831
   249/299     16.8G    0.1346   0.05741    0.0181    0.2101       137       640    0.5991    0.4087    0.4187    0.2343    0.1337   0.07533   0.01829
   250/299     16.8G    0.1347   0.05742   0.01809    0.2102       137       640    0.5855    0.4137    0.4186    0.2343    0.1336   0.07532   0.01827
   251/299     16.8G    0.1342   0.05737   0.01808    0.2097       137       640    0.5494    0.4333    0.4199    0.2351    0.1335    0.0753   0.01826
   252/299     16.8G    0.1341    0.0574     0.018    0.2095       136       640    0.5674    0.4241    0.4207    0.2354    0.1335   0.07533   0.01823
   253/299     16.8G    0.1338   0.05724   0.01793    0.2089       136       640    0.5742    0.4219     0.421     0.236    0.1335   0.07536   0.01821
   254/299     16.8G    0.1331   0.05716   0.01786    0.2081       137       640    0.5813      0.42      0.42    0.2346    0.1337   0.07543   0.01821
   255/299     16.8G    0.1342    0.0573   0.01792    0.2094       137       640    0.5714    0.4229    0.4204    0.2349    0.1338   0.07545   0.01823
   256/299     16.8G    0.1334   0.05721    0.0179    0.2085       136       640    0.5969    0.4105    0.4203    0.2352    0.1337   0.07544   0.01821
   257/299     16.8G    0.1332   0.05708   0.01782    0.2082       136       640    0.5798    0.4179    0.4212    0.2351    0.1336   0.07542   0.01819
   258/299     16.8G     0.133   0.05702    0.0178    0.2078       137       640    0.5879    0.4143    0.4203    0.2351    0.1335   0.07539   0.01816
   259/299     16.8G    0.1326   0.05693   0.01762    0.2071       137       640     0.582    0.4183    0.4206    0.2347    0.1336   0.07538   0.01814
   260/299     16.8G    0.1327   0.05697   0.01767    0.2074       137       640    0.5687    0.4247    0.4211    0.2349    0.1336   0.07538   0.01815
   261/299     16.8G    0.1323   0.05684   0.01759    0.2067       137       640    0.5665     0.427    0.4217    0.2351    0.1335   0.07536   0.01817
   262/299     16.8G    0.1323   0.05689   0.01758    0.2067       137       640    0.5678    0.4246    0.4213    0.2352    0.1335   0.07538   0.01819
   263/299     16.8G    0.1314    0.0566   0.01739    0.2054       137       640    0.5813    0.4197    0.4211    0.2353    0.1336   0.07538   0.01818
   264/299     16.8G    0.1318   0.05673   0.01749     0.206       136       640    0.5901    0.4173    0.4216    0.2359    0.1337   0.07539   0.01817
   265/299     16.8G    0.1318   0.05668   0.01746    0.2059       137       640    0.5835    0.4185    0.4216    0.2354    0.1339   0.07541   0.01818
   266/299     16.8G    0.1315   0.05656   0.01734    0.2054       137       640    0.5971    0.4136    0.4212     0.236     0.134   0.07544   0.01817
   267/299     16.8G    0.1312   0.05651   0.01731     0.205       136       640    0.5773    0.4207    0.4208    0.2366    0.1338   0.07543   0.01816
   268/299     16.8G    0.1309   0.05646   0.01733    0.2047       136       640    0.5857     0.418    0.4214    0.2367    0.1338   0.07541   0.01815
   269/299     16.8G     0.131   0.05646   0.01726    0.2047       136       640    0.5725    0.4246    0.4206    0.2364    0.1338   0.07543   0.01817
   270/299     16.8G    0.1306    0.0564   0.01722    0.2042       136       640    0.5793    0.4222    0.4216    0.2367    0.1337   0.07541   0.01816
   271/299     16.8G    0.1307   0.05637   0.01723    0.2043       137       640    0.5588    0.4337    0.4222    0.2369    0.1335   0.07537   0.01811
   272/299     16.8G    0.1302   0.05627   0.01713    0.2036       136       640    0.5509    0.4386    0.4229    0.2366    0.1334   0.07534   0.01811
   273/299     16.8G      0.13   0.05618   0.01705    0.2032       136       640    0.5697     0.431    0.4234    0.2369    0.1334   0.07533    0.0181
   274/299     16.8G    0.1301   0.05616   0.01707    0.2033       137       640    0.5887    0.4215    0.4235    0.2371    0.1332    0.0753   0.01806
   275/299     16.8G    0.1292   0.05594   0.01687    0.2021       137       640    0.5775    0.4263    0.4233    0.2373    0.1332   0.07527   0.01804
   276/299     16.8G    0.1295   0.05607   0.01695    0.2025       137       640    0.5864    0.4211    0.4229     0.237    0.1332   0.07524   0.01802
   277/299     16.8G    0.1298    0.0562   0.01703    0.2031       137       640    0.5898    0.4196    0.4229    0.2372    0.1331   0.07524     0.018
   278/299     16.8G    0.1293   0.05594   0.01693    0.2022       137       640    0.5982    0.4158    0.4224    0.2371     0.133   0.07521   0.01797
   279/299     16.8G    0.1296   0.05601   0.01695    0.2026       137       640    0.5842    0.4214    0.4226    0.2377     0.133   0.07525   0.01796
   280/299     16.8G    0.1294   0.05596   0.01689    0.2023       136       640    0.5846    0.4212    0.4232    0.2381     0.133   0.07526   0.01794
   281/299     16.8G    0.1293   0.05594   0.01686    0.2021       137       640    0.5835    0.4233    0.4237    0.2383    0.1331   0.07527   0.01794
   282/299     16.8G    0.1285   0.05579   0.01677     0.201       137       640    0.5776    0.4253    0.4232    0.2382     0.133   0.07524   0.01794
   283/299     16.8G    0.1282   0.05566   0.01665    0.2005       137       640    0.5762    0.4266    0.4233    0.2383     0.133   0.07522   0.01794
   284/299     16.8G     0.128   0.05569   0.01667    0.2003       135       640     0.579    0.4252    0.4233    0.2382    0.1331   0.07524   0.01794
   285/299     16.8G     0.129   0.05584   0.01677    0.2016       137       640     0.583    0.4234     0.423    0.2381    0.1331   0.07526   0.01794
   286/299     16.8G    0.1284   0.05576   0.01668    0.2009       136       640    0.5753    0.4269    0.4221    0.2374    0.1332   0.07529   0.01795
   287/299     16.8G    0.1287   0.05583   0.01675    0.2013       137       640    0.5657    0.4321    0.4233    0.2381    0.1333   0.07531   0.01797
   288/299     16.8G    0.1284   0.05571   0.01666    0.2008       136       640    0.5657    0.4332    0.4229    0.2378    0.1333    0.0753   0.01796
   289/299     16.8G    0.1286   0.05567    0.0166    0.2008       137       640    0.5634    0.4347     0.425    0.2389    0.1333   0.07529   0.01795
   290/299     16.8G    0.1279   0.05555   0.01653       0.2       136       640    0.5786    0.4263    0.4243    0.2381    0.1333   0.07529   0.01796
   291/299     16.8G    0.1279   0.05565   0.01665    0.2002       137       640    0.5842    0.4244    0.4246     0.238    0.1334   0.07526   0.01799
   292/299     16.8G    0.1276   0.05553   0.01651    0.1997       137       640    0.6163    0.4103    0.4252    0.2386    0.1335   0.07526   0.01803
   293/299     16.8G    0.1281   0.05562   0.01663    0.2004       136       640    0.5966    0.4191    0.4256     0.239    0.1335   0.07525   0.01804
   294/299     16.8G    0.1282   0.05557   0.01661    0.2004       137       640    0.5983    0.4174    0.4248     0.238    0.1335   0.07527   0.01804
   295/299     16.8G    0.1275   0.05547   0.01648    0.1995       136       640    0.5923    0.4194     0.425     0.239    0.1334   0.07527   0.01804
   296/299     16.8G    0.1275   0.05558   0.01655    0.1996       137       640    0.5904    0.4197    0.4241    0.2385    0.1334   0.07526   0.01805
   297/299     16.8G    0.1277   0.05552   0.01652    0.1998       137       640    0.5782    0.4254    0.4246    0.2385    0.1334   0.07525   0.01806
   298/299     16.8G    0.1277   0.05555   0.01649    0.1998       137       640     0.579    0.4252     0.423    0.2378    0.1333   0.07526   0.01805
   299/299     16.8G     0.128   0.05556   0.01654    0.2001       137       640    0.5778    0.4259    0.4228    0.2377    0.1334   0.07529   0.01805
